-123.0,43.5,10,2233,14.6,0.0
-123.0,43.5,11,2233,14.6,0.0
-123.0,43.5,12,2233,14.6,0.01
-123.0,44.0,1,2214,74.1,0.01
-123.0,44.0,2,2214,74.1,0.01
-123.0,44.0,3,2214,74.1,0.0
-123.0,44.0,4,2214,74.1,0.02
-123.0,44.0,5,2214,74.1,0.02
-123.0,44.0,6,2214,74.1,0.11
-123.0,44.0,7,2214,74.1,0.26
-123.0,44.0,8,2214,74.1,0.08
-123.0,44.0,9,2214,74.1,0.1
-123.0,44.0,10,2214,74.1,0.0
-123.0,44.0,11,2214,74.1,0.0
-123.0,44.0,12,2214,74.1,0.0
-123.0,44.5,1,2195,74.1,0.01
-123.0,44.5,2,2195,74.1,0.02
-123.0,44.5,3,2195,74.1,0.02
-123.0,44.5,4,2195,74.1,0.02
-123.0,44.5,5,2195,74.1,0.02
-123.0,44.5,6,2195,74.1,0.07
-123.0,44.5,7,2195,74.1,0.24
-123.0,44.5,8,2195,74.1,0.05
-123.0,44.5,9,2195,74.1,0.05
-123.0,44.5,10,2195,74.1,0.0
-123.0,44.5,11,2195,74.1,0.0
-123.0,44.5,12,2195,74.1,0.0
-123.0,45.0,1,2176,74.1,0.01
-123.0,45.0,2,2176,74.1,0.05
-123.0,45.0,3,2176,74.1,0.04
-123.0,45.0,4,2176,74.1,0.03
-123.0,45.0,5,2176,74.1,0.02
-123.0,45.0,6,2176,74.1,0.02
-123.0,45.0,7,2176,74.1,0.21
-123.0,45.0,8,2176,74.1,0.04
-123.0,45.0,9,2176,74.1,0.06
-123.0,45.0,10,2176,74.1,0.01
-123.0,45.0,11,2176,74.1,0.0
-123.0,45.0,12,2176,74.1,0.0
-123.0,45.5,1,2157,26.2,0.01
-123.0,45.5,2,2157,26.2,0.06
-123.0,45.5,3,2157,26.2,0.04
-123.0,45.5,4,2157,26.2,0.03
-123.0,45.5,5,2157,26.2,0.02
-123.0,45.5,6,2157,26.2,0.01
-123.0,45.5,7,2157,26.2,0.16
-123.0,45.5,8,2157,26.2,0.03
-123.0,45.5,9,2157,26.2,0.06
-123.0,45.5,10,2157,26.2,0.01
-123.0,45.5,11,2157,26.2,0.0
-123.0,45.5,12,2157,26.2,0.0
-123.0,46.0,1,2137,26.2,0.01
-123.0,46.0,2,2137,26.2,0.06
-123.0,46.0,3,2137,26.2,0.04
-123.0,46.0,4,2137,26.2,0.03
-123.0,46.0,5,2137,26.2,0.01
-123.0,46.0,6,2137,26.2,0.01
-123.0,46.0,7,2137,26.2,0.11
-123.0,46.0,8,2137,26.2,0.02
-123.0,46.0,9,2137,26.2,0.05
-123.0,46.0,10,2137,26.2,0.01
-123.0,46.0,11,2137,26.2,0.0
-123.0,46.0,12,2137,26.2,0.0
