-120.5000,38.0000, TEXTURE ,2427,48.78,24.12,27.00,0, IGBP ,WEST
-120.5000,38.5000, TEXTURE ,2410,48.51,25.15,26.24,0, IGBP ,WEST
-120.5000,39.0000, TEXTURE ,2393,48.51,25.15,26.24,0, IGBP ,WEST
-120.5000,39.5000, TEXTURE ,2376,49.68,25.24,25.00,0, IGBP ,WEST
-120.5000,44.0000, TEXTURE ,2214,45.10,32.02,22.86,0, IGBP ,WEST
-120.5000,47.5000, TEXTURE ,2078,54.93,27.37,17.69,0, IGBP ,WEST
-120.5000,48.0000, TEXTURE ,2058,58.87,30.59,10.50,0, IGBP ,WEST
-120.5000,48.5000, TEXTURE ,2038,60.34,30.93,8.69,0, IGBP ,WEST
-120.0000,37.0000, TEXTURE ,2460,47.18,21.31,31.44,0, IGBP ,WEST
-120.0000,37.5000, TEXTURE ,2444,48.71,24.38,26.81,0, IGBP ,WEST
-120.0000,38.0000, TEXTURE ,2427,48.67,25.16,26.06,0, IGBP ,WEST
-120.0000,38.5000, TEXTURE ,2410,51.02,25.34,23.58,0, IGBP ,WEST
-120.0000,48.5000, TEXTURE ,2038,58.19,30.43,11.33,0, IGBP ,WEST
-119.5000,36.0000, TEXTURE ,2492,37.84,29.70,32.47,0, IGBP ,WEST
-119.5000,36.5000, TEXTURE ,2476,44.75,21.57,33.60,0, IGBP ,WEST
-119.5000,37.0000, TEXTURE ,2460,48.82,24.00,27.10,0, IGBP ,WEST
-119.5000,37.5000, TEXTURE ,2444,49.04,25.19,25.68,0, IGBP ,WEST
-119.5000,43.5000, TEXTURE ,2233,43.94,32.43,23.62,0, IGBP ,WEST
-119.5000,44.0000, TEXTURE ,2214,40.36,33.83,25.77,0, IGBP ,WEST
-119.5000,44.5000, TEXTURE ,2195,44.51,32.21,23.27,0, IGBP ,WEST
-119.0000,35.5000, TEXTURE ,2508,47.58,21.50,30.87,0, IGBP ,WEST
-119.0000,36.0000, TEXTURE ,2492,47.73,22.02,30.19,0, IGBP ,WEST
-119.0000,36.5000, TEXTURE ,2476,48.89,23.74,27.29,0, IGBP ,WEST
-119.0000,37.0000, TEXTURE ,2460,48.96,25.23,25.71,0, IGBP ,WEST
-119.0000,44.0000, TEXTURE ,2214,40.36,33.83,25.77,0, IGBP ,WEST
-119.0000,44.5000, TEXTURE ,2195,41.22,33.49,25.26,0, IGBP ,WEST
-119.0000,45.0000, TEXTURE ,2176,37.74,34.34,27.87,0, IGBP ,WEST
-119.0000,48.0000, TEXTURE ,2058,63.46,31.54,4.99,0, IGBP ,WEST
-119.0000,48.5000, TEXTURE ,2038,60.44,31.06,8.47,0, IGBP ,WEST
-118.5000,36.0000, TEXTURE ,2492,49.73,25.38,24.81,0, IGBP ,WEST
-118.5000,44.5000, TEXTURE ,2195,41.07,33.55,25.34,0, IGBP ,WEST
-118.5000,45.0000, TEXTURE ,2176,42.22,33.10,24.65,0, IGBP ,WEST
-118.5000,48.0000, TEXTURE ,2058,63.99,31.52,4.47,0, IGBP ,WEST
-118.5000,48.5000, TEXTURE ,2038,63.99,31.52,4.47,0, IGBP ,WEST
-118.0000,45.0000, TEXTURE ,2176,43.08,32.77,24.13,0, IGBP ,WEST
-118.0000,45.5000, TEXTURE ,2157,40.33,33.62,26.01,0, IGBP ,WEST
-118.0000,46.0000, TEXTURE ,2137,35.04,34.59,30.33,0, IGBP ,WEST
-118.0000,48.0000, TEXTURE ,2058,63.99,31.52,4.47,0, IGBP ,WEST
-118.0000,48.5000, TEXTURE ,2038,60.95,31.61,7.43,0, IGBP ,WEST
-117.5000,45.0000, TEXTURE ,2176,39.95,33.70,26.31,0, IGBP ,WEST
-117.5000,45.5000, TEXTURE ,2157,35.64,34.17,30.15,0, IGBP ,WEST
-117.5000,47.5000, TEXTURE ,2078,40.18,36.87,22.92,0, IGBP ,WEST
-117.5000,48.0000, TEXTURE ,2058,55.05,33.18,11.73,0, IGBP ,WEST
-117.5000,48.5000, TEXTURE ,2038,56.58,32.33,11.05,0, IGBP ,WEST
-117.0000,34.0000, TEXTURE ,2555,51.52,27.59,20.87,0, IGBP ,WEST
-117.0000,45.0000, TEXTURE ,2176,42.57,30.53,26.89,0, IGBP ,WEST
-117.0000,47.0000, TEXTURE ,2098,54.23,33.59,12.14,0, IGBP ,WEST
-117.0000,47.5000, TEXTURE ,2078,55.38,33.05,11.53,0, IGBP ,WEST
-117.0000,48.0000, TEXTURE ,2058,58.13,32.37,9.45,0, IGBP ,WEST
-117.0000,48.5000, TEXTURE ,2038,57.31,32.62,10.02,0, IGBP ,WEST
-116.5000,44.5000, TEXTURE ,2195,43.87,29.34,26.76,0, IGBP ,WEST
-116.5000,45.0000, TEXTURE ,2176,43.74,29.43,26.81,0, IGBP ,WEST
-116.5000,45.5000, TEXTURE ,2157,44.17,30.11,25.71,0, IGBP ,WEST
-116.5000,46.5000, TEXTURE ,2118,53.74,33.74,12.47,0, IGBP ,WEST
-116.5000,47.0000, TEXTURE ,2098,58.13,32.37,9.45,0, IGBP ,WEST
-116.5000,47.5000, TEXTURE ,2078,58.13,32.37,9.45,0, IGBP ,WEST
-116.5000,48.0000, TEXTURE ,2058,58.13,32.37,9.45,0, IGBP ,WEST
-116.5000,48.5000, TEXTURE ,2038,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,43.5000, TEXTURE ,2233,41.94,29.00,29.03,0, IGBP ,WEST
-116.0000,44.0000, TEXTURE ,2214,56.09,31.94,11.92,0, IGBP ,WEST
-116.0000,44.5000, TEXTURE ,2195,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,45.0000, TEXTURE ,2176,50.49,30.75,18.72,0, IGBP ,WEST
-116.0000,45.5000, TEXTURE ,2157,57.11,32.15,10.69,0, IGBP ,WEST
-116.0000,46.0000, TEXTURE ,2137,56.09,31.94,11.92,0, IGBP ,WEST
-116.0000,46.5000, TEXTURE ,2118,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,47.0000, TEXTURE ,2098,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,47.5000, TEXTURE ,2078,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,48.0000, TEXTURE ,2058,58.13,32.37,9.45,0, IGBP ,WEST
-116.0000,48.5000, TEXTURE ,2038,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,43.5000, TEXTURE ,2233,47.44,30.10,22.43,0, IGBP ,WEST
-115.5000,44.0000, TEXTURE ,2214,57.56,32.36,10.03,0, IGBP ,WEST
-115.5000,44.5000, TEXTURE ,2195,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,45.0000, TEXTURE ,2176,57.62,32.26,10.07,0, IGBP ,WEST
-115.5000,45.5000, TEXTURE ,2157,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,46.0000, TEXTURE ,2137,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,46.5000, TEXTURE ,2118,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,47.0000, TEXTURE ,2098,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,47.5000, TEXTURE ,2078,58.13,32.37,9.45,0, IGBP ,WEST
-115.5000,48.0000, TEXTURE ,2058,56.92,31.73,11.28,0, IGBP ,WEST
-115.5000,48.5000, TEXTURE ,2038,48.12,27.41,24.19,0, IGBP ,WEST
-115.0000,43.5000, TEXTURE ,2233,42.94,31.71,25.34,0, IGBP ,WEST
-115.0000,44.0000, TEXTURE ,2214,47.27,32.18,20.53,0, IGBP ,WEST
-115.0000,44.5000, TEXTURE ,2195,58.13,32.37,9.45,0, IGBP ,WEST
-115.0000,45.0000, TEXTURE ,2176,58.13,32.37,9.45,0, IGBP ,WEST
-115.0000,45.5000, TEXTURE ,2157,58.13,32.37,9.45,0, IGBP ,WEST
-115.0000,46.0000, TEXTURE ,2137,58.13,32.37,9.45,0, IGBP ,WEST
-115.0000,46.5000, TEXTURE ,2118,58.13,32.37,9.45,0, IGBP ,WEST
-115.0000,47.0000, TEXTURE ,2098,57.61,30.82,11.53,0, IGBP ,WEST
-115.0000,47.5000, TEXTURE ,2078,53.80,30.24,15.97,0, IGBP ,WEST
-115.0000,48.0000, TEXTURE ,2058,39.35,31.70,29.21,0, IGBP ,WEST
-115.0000,48.5000, TEXTURE ,2038,39.35,31.70,29.21,0, IGBP ,WEST
-114.5000,44.5000, TEXTURE ,2195,41.62,36.19,22.16,0, IGBP ,WEST
-114.5000,45.0000, TEXTURE ,2176,50.13,32.23,17.62,0, IGBP ,WEST
-114.5000,45.5000, TEXTURE ,2157,57.39,32.35,10.21,0, IGBP ,WEST
-114.5000,46.0000, TEXTURE ,2137,51.84,32.24,15.90,0, IGBP ,WEST
-114.5000,46.5000, TEXTURE ,2118,51.84,32.24,15.90,0, IGBP ,WEST
-114.5000,48.5000, TEXTURE ,2038,39.65,31.67,28.89,0, IGBP ,WEST
-114.0000,44.0000, TEXTURE ,2214,35.96,38.24,25.77,0, IGBP ,WEST
-114.0000,45.5000, TEXTURE ,2157,47.25,30.69,21.99,0, IGBP ,WEST
-114.0000,46.0000, TEXTURE ,2137,40.71,31.80,27.68,0, IGBP ,WEST
-114.0000,46.5000, TEXTURE ,2118,40.56,31.79,27.85,0, IGBP ,WEST
-114.0000,47.0000, TEXTURE ,2098,39.65,31.73,28.87,0, IGBP ,WEST
-114.0000,47.5000, TEXTURE ,2078,39.35,31.70,29.21,0, IGBP ,WEST
-114.0000,48.0000, TEXTURE ,2058,39.65,31.67,28.89,0, IGBP ,WEST
-114.0000,48.5000, TEXTURE ,2038,40.77,30.42,28.66,0, IGBP ,WEST
-113.5000,44.5000, TEXTURE ,2195,33.05,37.15,29.45,0, IGBP ,WEST
-113.5000,45.0000, TEXTURE ,2176,46.34,28.87,24.38,0, IGBP ,WEST
-113.5000,45.5000, TEXTURE ,2157,40.67,27.85,31.11,0, IGBP ,WEST
-113.5000,46.0000, TEXTURE ,2137,39.35,31.70,29.21,0, IGBP ,WEST
